Force_Target_N,Force_Actual_N,Aspect_Ratio_a_b,muscle_b_cm,muscle_a_cm,Volume_cm3,Am,Rho,Initial_Length_cm,Final_Length_cm,Elongation_cm,Strain,Completed_Date
42,55.570644,9.0267,36.018861,3.990258,573.5,550,10.493,36.018861,59.68960038642312,23.67073938642312,.657176,Mo 9. Feb 19:00:11 CET 2026
0,0,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,38.82021799999998,-.00000000000002,0,Mo 9. Feb 19:00:21 CET 2026
6,7.365778,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,40.75733146677441,1.93711346677441,.049899,Mo 9. Feb 19:00:27 CET 2026
18,22.097335,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,46.10155908076217,7.28134108076217,.187565,Mo 9. Feb 19:00:43 CET 2026
3,3.682889,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,39.743063937279935,.922845937279935,.023772,Mo 9. Feb 19:00:49 CET 2026
12,14.731557,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,43.1271199036088,4.3069019036088,.110944,Mo 9. Feb 19:00:51 CET 2026
15,18.414446,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,44.52550471428257,5.70528671428257,.146966,Mo 9. Feb 19:00:52 CET 2026
9,11.048667,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,41.87888428997411,3.05866628997411,.078790,Mo 9. Feb 19:00:52 CET 2026
30,36.828893,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,54.63266484225865,15.81244684225865,.407325,Mo 9. Feb 19:01:07 CET 2026
24,29.463114,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,49.90264891434173,11.08243091434173,.285480,Mo 9. Feb 19:01:07 CET 2026
36,44.194671,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,59.77158258494254,20.95136458494254,.539702,Mo 9. Feb 19:01:12 CET 2026
33,40.511782,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,57.21658874129516,18.39637074129516,.473886,Mo 9. Feb 19:01:16 CET 2026
21,25.780225,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,47.88515690700133,9.06493890700133,.233510,Mo 9. Feb 19:01:19 CET 2026
42,51.560450,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,64.3319363999153,25.5117183999153,.657176,Mo 9. Feb 19:01:23 CET 2026
39,47.877560,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,62.16681365655368,23.34659565655368,.601403,Mo 9. Feb 19:01:23 CET 2026
27,33.146003,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,52.16279594316392,13.34257794316392,.343701,Mo 9. Feb 19:01:32 CET 2026
45,55.243339,10.1000,38.820218,3.843586,573.5,550,10.493,38.820218,66.2554909918495,27.4352729918495,.706726,Mo 9. Feb 19:01:47 CET 2026
3,4.891229,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,36.06633421047357,.83747121047357,.023772,Mo 9. Feb 22:14:24 CET 2026
0,0,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,35.22886300000002,.00000000000002,0,Mo 9. Feb 22:14:28 CET 2026
12,19.564916,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,39.13732276077071,3.90845976077071,.110944,Mo 9. Feb 22:14:28 CET 2026
6,9.782458,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,36.986769445730744,1.757906445730744,.049899,Mo 9. Feb 22:14:32 CET 2026
15,24.456146,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,40.40633969637809,5.17747669637809,.146966,Mo 9. Feb 22:14:33 CET 2026
18,29.347375,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,41.836589066759394,6.607726066759394,.187565,Mo 9. Feb 22:14:38 CET 2026
9,14.673687,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,38.00456446380814,2.77570146380814,.078790,Mo 9. Feb 22:14:44 CET 2026
21,34.238604,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,43.45518518669304,8.22632218669304,.233510,Mo 9. Feb 22:14:45 CET 2026
0,0,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,31.983510000000013,.000000000000013,0,Mo 9. Feb 22:22:36 CET 2026
3,5.387544,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,32.743831862791595,.760321862791595,.023772,Mo 9. Feb 22:22:53 CET 2026
9,16.162632,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,34.50350896270924,2.51999896270924,.078790,Mo 9. Feb 22:23:39 CET 2026
6,10.775088,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,33.57947515548381,1.59596515548381,.049899,Mo 9. Feb 22:23:44 CET 2026
12,21.550176,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,35.5319149099986,3.5484049099986,.110944,Mo 9. Feb 22:24:06 CET 2026
45,80.813161,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,54.5871014418132,22.6035914418132,.706726,Mo 9. Feb 22:24:30 CET 2026
42,75.425616,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,53.002307292902124,21.018797292902124,.657176,Mo 9. Feb 22:24:31 CET 2026
39,70.038072,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,51.21848932925916,19.23497932925916,.601403,Mo 9. Feb 22:24:42 CET 2026
21,37.712808,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,39.452004693035946,7.468494693035946,.233510,Mo 9. Feb 22:25:04 CET 2026
24,43.100352,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,41.11419054173659,9.13068054173659,.285480,Mo 9. Feb 22:25:15 CET 2026
18,32.325264,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,37.982519555747665,5.999009555747665,.187565,Mo 9. Feb 22:25:17 CET 2026
15,26.937720,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,36.68402708872713,4.70051708872713,.146966,Mo 9. Feb 22:25:51 CET 2026
33,59.262984,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,47.14005811560051,15.15654811560051,.473886,Mo 9. Feb 22:27:00 CET 2026
36,64.650528,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,49.2450864093378,17.2615764093378,.539702,Mo 9. Feb 22:27:00 CET 2026
30,53.875440,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,45.01119484474281,13.02768484474281,.407325,Mo 9. Feb 22:29:38 CET 2026
27,48.487896,6.8800,31.983510,4.648766,691.2,550,10.493,31.983510,42.97630020920317,10.99279020920317,.343701,Mo 9. Feb 22:29:46 CET 2026
24,39.129833,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,45.28603707398495,10.05717407398495,.285481,Mo 9. Feb 22:38:02 CET 2026
30,48.912292,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,49.57845866621934,14.34959566621934,.407324,Mo 9. Feb 22:38:07 CET 2026
39,63.585979,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,56.41560478098433,21.18674178098433,.601402,Mo 9. Feb 22:38:08 CET 2026
33,53.803521,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,51.92333832931602,16.69447532931602,.473886,Mo 9. Feb 22:38:10 CET 2026
27,44.021062,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,47.33709331262636,12.10823031262636,.343701,Mo 9. Feb 22:38:13 CET 2026
42,68.477208,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,58.38042901175978,23.15156601175978,.657176,Mo 9. Feb 22:38:34 CET 2026
36,58.694750,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,54.24196531161666,19.01310231161666,.539702,Mo 9. Feb 22:38:36 CET 2026
45,73.368438,7.9533,35.228863,4.429465,691.2,550,10.493,35.228863,60.12603122055952,24.89716822055952,.706726,Mo 9. Feb 22:38:51 CET 2026
3,4.495351,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,39.24248051559648,.91122251559648,.023772,Mo 9. Feb 22:46:28 CET 2026
0,0,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,38.33125800000002,.00000000000002,0,Mo 9. Feb 22:46:30 CET 2026
6,8.990702,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,40.243972752658834,1.912714752658834,.049899,Mo 9. Feb 22:46:59 CET 2026
9,13.486053,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,41.351399013297254,3.020141013297254,.078790,Mo 9. Feb 22:47:28 CET 2026
12,17.981404,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,42.58391301387135,4.25265501387135,.110944,Mo 9. Feb 22:47:38 CET 2026
15,22.476755,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,43.96468394519103,5.63342594519103,.146966,Mo 9. Feb 22:48:26 CET 2026
18,26.972106,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,45.52088626786599,7.18962826786599,.187565,Mo 9. Feb 22:48:31 CET 2026
21,31.467457,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,47.282019624186596,8.950761624186596,.233510,Mo 9. Feb 22:48:49 CET 2026
30,44.953510,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,53.94453937228672,15.61328137228672,.407325,Mo 9. Feb 22:48:52 CET 2026
24,35.962808,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,49.27410041119811,10.94284241119811,.285480,Mo 9. Feb 22:49:14 CET 2026
27,40.458159,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,51.50578030763541,13.17452230763541,.343701,Mo 9. Feb 22:49:31 CET 2026
33,49.448861,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,56.49591757434957,18.16465957434957,.473886,Mo 9. Feb 22:49:39 CET 2026
36,53.944212,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,59.01872900734381,20.68747100734381,.539702,Mo 9. Feb 22:50:24 CET 2026
39,58.439563,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,61.38379146195451,23.05253346195451,.601402,Mo 9. Feb 22:50:58 CET 2026
42,62.934914,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,63.521643552292886,25.190385552292886,.657176,Mo 9. Feb 22:53:31 CET 2026
45,67.430265,9.0267,38.331258,4.246431,691.2,550,10.493,38.331258,65.42097070443853,27.08971270443853,.706726,Mo 9. Feb 22:53:34 CET 2026
0,0,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,41.312504,0,0,Mo 9. Feb 23:01:33 CET 2026
9,12.512872,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,44.56753890802215,3.25503490802215,.078790,Mo 9. Feb 23:01:52 CET 2026
12,16.683829,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,45.895911975828604,4.583407975828604,.110944,Mo 9. Feb 23:01:53 CET 2026
3,4.170957,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,42.294597594382324,.982093594382324,.023772,Mo 9. Feb 23:01:56 CET 2026
6,8.341914,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,43.37398136557844,2.06147736557844,.049899,Mo 9. Feb 23:02:13 CET 2026
15,20.854787,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,47.38407504205349,6.07157104205349,.146966,Mo 9. Feb 23:02:22 CET 2026
18,25.025744,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,49.061312320118496,7.748808320118496,.187565,Mo 9. Feb 23:02:29 CET 2026
21,29.196702,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,50.95942026214301,9.64691626214301,.233510,Mo 9. Feb 23:02:42 CET 2026
27,37.538617,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,55.511685283935094,14.199181283935094,.343701,Mo 9. Feb 23:10:22 CET 2026
24,33.367659,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,53.106434634205606,11.793930634205606,.285480,Mo 9. Feb 23:10:41 CET 2026
30,41.709574,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,58.14012069799434,16.82761669799434,.407325,Mo 9. Feb 23:11:14 CET 2026
33,45.880531,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,60.88993411922215,19.57743011922215,.473886,Mo 9. Feb 23:11:57 CET 2026
0,0,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,32.68965200000002,.00000000000002,0,Mo 9. Feb 23:12:14 CET 2026
36,50.051489,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,63.60896118857227,22.29645718857227,.539702,Mo 9. Feb 23:12:27 CET 2026
3,5.628066,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,33.46676044810586,.77710844810586,.023772,Mo 9. Feb 23:12:52 CET 2026
39,54.222446,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,66.15795844536461,24.84545444536461,.601402,Mo 9. Feb 23:13:13 CET 2026
6,11.256132,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,34.32085251896258,1.63120051896258,.049899,Mo 9. Feb 23:13:20 CET 2026
9,16.884198,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,35.26528597226284,2.57563397226284,.078790,Mo 9. Feb 23:13:21 CET 2026
42,58.393404,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,68.46216525273492,27.14966125273492,.657177,Mo 9. Feb 23:13:30 CET 2026
45,62.564361,10.1000,41.312504,4.090347,691.2,550,10.493,41.312504,70.50914102783987,29.19663702783987,.706726,Mo 9. Feb 23:13:53 CET 2026
12,22.512264,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,36.31639733886215,3.62674533886215,.110944,Mo 9. Feb 23:14:12 CET 2026
15,28.140330,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,37.493948477576964,4.804296477576964,.146966,Mo 9. Feb 23:14:53 CET 2026
18,33.768397,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,38.82110964270148,6.13145764270148,.187565,Mo 9. Feb 23:17:19 CET 2026
21,39.396463,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,40.323037796944156,7.633385796944156,.233510,Mo 9. Feb 23:17:32 CET 2026
24,45.024529,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,42.021923730329426,9.332271730329426,.285480,Mo 9. Feb 23:25:18 CET 2026
33,61.908728,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,48.18083158255793,15.49117958255793,.473886,Mo 9. Feb 23:25:34 CET 2026
30,56.280661,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,46.004966375690174,13.315314375690174,.407325,Mo 9. Feb 23:25:48 CET 2026
27,50.652595,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,43.92514498185755,11.23549298185755,.343701,Mo 9. Feb 23:25:57 CET 2026
39,73.164860,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,52.349307237090926,19.659655237090926,.601403,Mo 9. Feb 23:26:01 CET 2026
36,67.536794,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,50.33233576288317,17.64268376288317,.539702,Mo 9. Feb 23:26:03 CET 2026
42,78.792926,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,54.17254349743323,21.48289149743323,.657177,Mo 9. Feb 23:26:26 CET 2026
45,84.420992,6.8800,32.689652,4.751403,738.0,550,10.493,32.689652,55.7922908665339,23.1026388665339,.706726,Mo 9. Feb 23:26:57 CET 2026
3,5.109593,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,36.86261741473706,.85596141473706,.023772,Mo 9. Feb 23:34:11 CET 2026
0,0,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,36.006656000000014,.000000000000014,0,Mo 9. Feb 23:34:15 CET 2026
6,10.219186,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,37.80337387806191,1.79671787806191,.049899,Mo 9. Feb 23:35:10 CET 2026
9,15.328780,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,38.843640414660875,2.836984414660875,.078790,Mo 9. Feb 23:35:36 CET 2026
15,25.547966,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,41.29844213780198,5.29178613780198,.146966,Mo 9. Feb 23:36:09 CET 2026
12,20.438373,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,40.001408135983205,3.994752135983205,.110944,Mo 9. Feb 23:36:11 CET 2026
18,30.657560,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,42.760271748141605,6.753615748141605,.187565,Mo 9. Feb 23:36:40 CET 2026
21,35.767153,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,44.414597957263325,8.407941957263325,.233510,Mo 9. Feb 23:36:52 CET 2026
24,40.876747,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,46.28586915596584,10.27921315596584,.285480,Mo 9. Feb 23:37:07 CET 2026
30,51.095933,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,50.673071507107444,14.666415507107444,.407325,Mo 9. Feb 23:37:07 CET 2026
27,45.986340,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,48.3822083524235,12.3755523524235,.343701,Mo 9. Feb 23:37:25 CET 2026
33,56.205527,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,53.06971807635419,17.06306207635419,.473886,Mo 9. Feb 23:37:34 CET 2026
36,61.315120,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,55.43953518116048,19.43287918116048,.539702,Mo 9. Feb 23:37:35 CET 2026
39,66.424714,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,57.66116555939377,21.65450955939377,.601402,Mo 9. Feb 23:38:35 CET 2026
42,71.534307,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,59.669369092932456,23.662713092932456,.657176,Mo 9. Feb 23:41:17 CET 2026
45,76.643900,7.9533,36.006656,4.527260,738.0,550,10.493,36.006656,61.453510933432234,25.446854933432234,.706726,Mo 9. Feb 23:41:19 CET 2026
0,0,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,39.177547,0,0,Mo 9. Feb 23:49:10 CET 2026
6,9.392083,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,41.13249113164135,1.95494413164135,.049899,Mo 9. Feb 23:49:15 CET 2026
3,4.696041,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,40.10888778511461,.93134078511461,.023772,Mo 9. Feb 23:49:36 CET 2026
15,23.480207,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,44.93534667086097,5.75779967086097,.146966,Mo 9. Feb 23:49:41 CET 2026
12,18.784166,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,43.52409285997461,4.34654585997461,.110944,Mo 9. Feb 23:49:53 CET 2026
9,14.088124,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,42.26436745381638,3.08682045381638,.078790,Mo 9. Feb 23:49:54 CET 2026
18,28.176249,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,46.52591316141161,7.34836616141161,.187565,Mo 9. Feb 23:50:32 CET 2026
21,32.872291,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,48.32592583367948,9.14837883367948,.233510,Mo 9. Feb 23:50:47 CET 2026
24,37.568332,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,50.361988077637925,11.184441077637925,.285480,Mo 9. Feb 23:57:37 CET 2026
27,42.264374,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,52.64293959030866,13.46539259030866,.343701,Mo 9. Feb 23:57:53 CET 2026
30,46.960415,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,55.13554191992921,15.95799491992921,.407325,Mo 9. Feb 23:58:48 CET 2026
33,51.656457,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,57.74325032886184,18.56570332886184,.473886,Mo 9. Feb 23:59:03 CET 2026
36,56.352499,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,60.32176234410965,21.14421534410965,.539702,Di 10. Feb 00:00:09 CET 2026
39,61.048540,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,62.73904084369022,23.56149384369022,.601402,Di 10. Feb 00:00:14 CET 2026
0,0,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,42.224614999999986,-.000000000000014,0,Di 10. Feb 00:00:35 CET 2026
42,65.744582,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,64.9240929960626,25.7465459960626,.657176,Di 10. Feb 00:00:37 CET 2026
3,4.357166,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,43.228391585606595,1.003776585606595,.023772,Di 10. Feb 00:01:00 CET 2026
6,8.714332,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,44.3316066310257,2.1069916310257,.049899,Di 10. Feb 00:01:17 CET 2026
45,70.440623,9.0267,39.177547,4.340185,738.0,550,10.493,39.177547,66.865353345472,27.687806345472,.706726,Di 10. Feb 00:01:23 CET 2026
9,13.071498,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,45.55151607531534,3.32690107531534,.078790,Di 10. Feb 00:01:25 CET 2026
12,17.428664,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,46.90921565286527,4.68460065286527,.110944,Di 10. Feb 00:01:36 CET 2026
15,21.785830,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,48.43023534336937,6.20562034336937,.146966,Di 10. Feb 00:02:30 CET 2026
18,26.142997,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,50.144504699962674,7.919889699962674,.187565,Di 10. Feb 00:05:27 CET 2026
21,30.500163,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,52.084517394730035,9.859902394730035,.233510,Di 10. Feb 00:05:29 CET 2026
24,34.857329,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,54.27893656002373,12.05432156002373,.285480,Di 10. Feb 00:13:32 CET 2026
27,39.214495,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,56.73729081027379,14.51267581027379,.343701,Di 10. Feb 00:14:03 CET 2026
30,43.571661,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,59.42376188621432,17.19914688621432,.407325,Di 10. Feb 00:14:11 CET 2026
33,47.928827,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,62.234282584839086,20.009667584839086,.473886,Di 10. Feb 00:14:39 CET 2026
39,56.643160,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,67.61862600734246,25.39401100734246,.601403,Di 10. Feb 00:15:10 CET 2026
36,52.285994,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,65.01334170145044,22.78872670145044,.539702,Di 10. Feb 00:15:18 CET 2026
42,61.000326,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,69.97362189132501,27.74900689132501,.657176,Di 10. Feb 00:15:31 CET 2026
45,65.357492,10.1000,42.224615,4.180655,738.0,550,10.493,42.224615,72.06586565412204,29.84125065412204,.706726,Di 10. Feb 00:16:05 CET 2026
0,0,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,27.124288999999987,-.000000000000013,0,Di 10. Feb 00:21:35 CET 2026
3,3.874854,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,27.769095985182467,.644806985182467,.023772,Di 10. Feb 00:21:47 CET 2026
6,7.749708,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,28.477780462169648,1.353491462169648,.049899,Di 10. Feb 00:22:32 CET 2026
9,11.624562,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,29.261426964718122,2.137137964718122,.078790,Di 10. Feb 00:22:33 CET 2026
15,19.374270,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,31.11066158274576,3.98637258274576,.146966,Di 10. Feb 00:23:34 CET 2026
12,15.499416,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,30.133585894440845,3.009296894440845,.110944,Di 10. Feb 00:23:46 CET 2026
21,27.123978,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,33.458103003409875,6.333814003409875,.233510,Di 10. Feb 00:24:07 CET 2026
18,23.249124,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,32.21187538431598,5.08758638431598,.187565,Di 10. Feb 00:24:23 CET 2026
27,34.873686,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,36.446956132377025,9.322667132377025,.343701,Di 10. Feb 00:24:47 CET 2026
24,30.998832,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,34.86775613195964,7.74346713195964,.285480,Di 10. Feb 00:24:50 CET 2026
33,42.623394,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,39.978119107252695,12.853830107252695,.473886,Di 10. Feb 00:24:53 CET 2026
30,38.748540,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,38.172692191003264,11.048403191003264,.407325,Di 10. Feb 00:25:13 CET 2026
36,46.498248,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,41.763333361596644,14.639044361596644,.539702,Di 10. Feb 00:25:28 CET 2026
39,50.373102,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,43.43691847219704,16.31262947219704,.601403,Di 10. Feb 00:26:28 CET 2026
42,54.247956,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,44.94972166315087,17.82543266315087,.657176,Di 10. Feb 00:28:51 CET 2026
45,58.122810,6.8800,27.124289,3.942484,421.6,450,10.534,27.124289,46.29373689409372,19.16944789409372,.706726,Di 10. Feb 00:29:09 CET 2026
0,0,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,29.87660300000001,.00000000000001,0,Di 10. Feb 00:37:33 CET 2026
3,3.517897,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,30.58683862855047,.71023562855047,.023772,Di 10. Feb 00:37:42 CET 2026
6,7.035794,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,31.367433629232725,1.490830629232725,.049899,Di 10. Feb 00:38:09 CET 2026
9,10.553692,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,32.23059693887276,2.35399393887276,.078790,Di 10. Feb 00:38:28 CET 2026
12,14.071589,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,33.19125730513927,3.31465430513927,.110944,Di 10. Feb 00:39:01 CET 2026
15,17.589487,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,34.26747458438478,4.39087158438478,.146966,Di 10. Feb 00:39:11 CET 2026
18,21.107384,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,35.48042890931641,5.60382590931641,.187565,Di 10. Feb 00:39:22 CET 2026
21,24.625281,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,36.85311102944402,6.97650802944402,.233510,Di 10. Feb 00:39:49 CET 2026
24,28.143179,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,38.405803009296264,8.529200009296264,.285480,Di 10. Feb 00:45:19 CET 2026
27,31.661076,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,40.14524400780695,10.26864100780695,.343701,Di 10. Feb 00:45:42 CET 2026
33,38.696871,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,44.03471809034016,14.15811509034016,.473886,Di 10. Feb 00:46:03 CET 2026
30,35.178974,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,42.046092711250765,12.169489711250765,.407325,Di 10. Feb 00:46:21 CET 2026
39,45.732666,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,47.84448168928959,17.96787868928959,.601403,Di 10. Feb 00:47:29 CET 2026
36,42.214769,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,46.00108271606724,16.12447971606724,.539702,Di 10. Feb 00:47:31 CET 2026
42,49.250563,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,49.51079133848074,19.63418833848074,.657176,Di 10. Feb 00:47:45 CET 2026
45,52.768461,7.9533,29.876603,3.756504,421.6,450,10.534,29.876603,50.99119668140377,21.11459368140377,.706726,Di 10. Feb 00:48:06 CET 2026
